content_id,content,subject,sentiment_value,sentiment_word
DfR2ZLPjO4hKyegJ,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,空间,1,都不错
DfR2ZLPjO4hKyegJ,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,配置,1,都不错
DfR2ZLPjO4hKyegJ,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,价格,-1,贵
LsGyDvz6AqU2pwgx,2.5豪华，森得空间比q5都大，操控也挺棒    ,空间,1,大
LsGyDvz6AqU2pwgx,2.5豪华，森得空间比q5都大，操控也挺棒    ,操控,1,挺棒
gDyCLeTpMFGXdvxu,异响能解决吗？车漆能硬点吗？前档玻璃能结实点吗？,舒适性,-1,异响
gDyCLeTpMFGXdvxu,异响能解决吗？车漆能硬点吗？前档玻璃能结实点吗？,外观,-1,硬
gDyCLeTpMFGXdvxu,异响能解决吗？车漆能硬点吗？前档玻璃能结实点吗？,配置,-1,结实
SEgAFC5OoGJdklbQ,我对比过 豪华是不错 但是那油耗和后排空间 真不喜欢，，，， 确实好车。。。。成都都知道 文家场 森林人隔壁就沃尔沃    ,油耗,-1,真不喜欢
SEgAFC5OoGJdklbQ,我对比过 豪华是不错 但是那油耗和后排空间 真不喜欢，，，， 确实好车。。。。成都都知道 文家场 森林人隔壁就沃尔沃    ,空间,-1,真不喜欢
SqQLFj0dm8gBtNyG,欧蓝德和森林人比，差一大截，森林人水平对置发动机，全时四驱，大空间，还有很多，搜搜视频看看。,动力,0,
SqQLFj0dm8gBtNyG,欧蓝德和森林人比，差一大截，森林人水平对置发动机，全时四驱，大空间，还有很多，搜搜视频看看。,配置,0,
SqQLFj0dm8gBtNyG,欧蓝德和森林人比，差一大截，森林人水平对置发动机，全时四驱，大空间，还有很多，搜搜视频看看。,空间,0,
Fy9OLtWxUTQH1JVY,记得新车比2.0豪华便宜2万，少了5个气囊，X-mode，隐私玻璃，天窗，皮座椅。还是选个豪华以上的吧，二手车差价肯定少多了。,价格,0,
Fy9OLtWxUTQH1JVY,记得新车比2.0豪华便宜2万，少了5个气囊，X-mode，隐私玻璃，天窗，皮座椅。还是选个豪华以上的吧，二手车差价肯定少多了。,安全性,-1,少了5个气囊
Fy9OLtWxUTQH1JVY,记得新车比2.0豪华便宜2万，少了5个气囊，X-mode，隐私玻璃，天窗，皮座椅。还是选个豪华以上的吧，二手车差价肯定少多了。,内饰,0,
oidBOejfGRY5KPxb,森林人宽敞些，因为高度比傲虎高，但舒适度不如傲虎,空间,1,宽敞
oidBOejfGRY5KPxb,森林人宽敞些，因为高度比傲虎高，但舒适度不如傲虎,舒适性,0,
fJLwX7cDlQKRy5Ai,一个suv不要去pk速度啊 我们森林人的长项是爬马路牙子，安全性，兼顾操控性...（包括厂家宣传，从来也不侧重动力、加速度）,安全性,1,
fJLwX7cDlQKRy5Ai,一个suv不要去pk速度啊 我们森林人的长项是爬马路牙子，安全性，兼顾操控性...（包括厂家宣传，从来也不侧重动力、加速度）,操控,1,
U6jm1DLKgJCiGQew,两款不同的车，森林人是偏运动风格的SUV，操控极佳，内饰、隔音都不咋地，傲虎应该算是休旅车，是轿车和SUV之间的跨界车，舒适性更强，有可能就都试驾一下，看自己的喜好   ,操控,0,
U6jm1DLKgJCiGQew,两款不同的车，森林人是偏运动风格的SUV，操控极佳，内饰、隔音都不咋地，傲虎应该算是休旅车，是轿车和SUV之间的跨界车，舒适性更强，有可能就都试驾一下，看自己的喜好   ,内饰,0,
U6jm1DLKgJCiGQew,两款不同的车，森林人是偏运动风格的SUV，操控极佳，内饰、隔音都不咋地，傲虎应该算是休旅车，是轿车和SUV之间的跨界车，舒适性更强，有可能就都试驾一下，看自己的喜好   ,舒适性,0,
TGqmYgtkXRI3l2rN,异响，盆友有个13款傲虎，烧机油很厉害。我也很担心啊     ,动力,-1,烧机油
TGqmYgtkXRI3l2rN,异响，盆友有个13款傲虎，烧机油很厉害。我也很担心啊     ,舒适性,-1,异响
spau9VDAYCBMT214,方向盘换挡 獠牙外观 好像还有点别的   ,操控,0,
spau9VDAYCBMT214,方向盘换挡 獠牙外观 好像还有点别的   ,外观,0,
CErOLkUy7zZ5DWjh,我的森林人开了7万公里，在深圳。油耗8个油，平时使用成本ok，空间及操控也不错。买了很满意,油耗,0,
CErOLkUy7zZ5DWjh,我的森林人开了7万公里，在深圳。油耗8个油，平时使用成本ok，空间及操控也不错。买了很满意,空间,1,
CErOLkUy7zZ5DWjh,我的森林人开了7万公里，在深圳。油耗8个油，平时使用成本ok，空间及操控也不错。买了很满意,操控,1,
wht4boeR12kSFMpU,来个中肯的吧，小保养668烧机油说是改进了我也不清楚，16款说改进了，我是16款的25目前17045(刚加油测油耗记得请 )目前油耗8.0，小问题是变速箱低速偶尔有顿挫，目前为止发现3次……，跑不平的路异响眼镜盒！！！主驾驶开窗后颠簸异响，开过老哥的科帕奇后更喜欢小森了,油耗,0,
wht4boeR12kSFMpU,来个中肯的吧，小保养668烧机油说是改进了我也不清楚，16款说改进了，我是16款的25目前17045(刚加油测油耗记得请 )目前油耗8.0，小问题是变速箱低速偶尔有顿挫，目前为止发现3次……，跑不平的路异响眼镜盒！！！主驾驶开窗后颠簸异响，开过老哥的科帕奇后更喜欢小森了,动力,-1,偶尔有顿挫
wht4boeR12kSFMpU,来个中肯的吧，小保养668烧机油说是改进了我也不清楚，16款说改进了，我是16款的25目前17045(刚加油测油耗记得请 )目前油耗8.0，小问题是变速箱低速偶尔有顿挫，目前为止发现3次……，跑不平的路异响眼镜盒！！！主驾驶开窗后颠簸异响，开过老哥的科帕奇后更喜欢小森了,舒适性,-1,异响
LnZh4fCK97VMiAUq,另外就是从13款开始变速箱就变成CVT了，12款以前都是AT变速箱，相对来说油耗还是不一样的,油耗,0,
LnZh4fCK97VMiAUq,另外就是从13款开始变速箱就变成CVT了，12款以前都是AT变速箱，相对来说油耗还是不一样的,动力,0,
G5JgxzK1rqLROswT,几代森林人里，论外观12款的最好，现款空间变大、风阻改善，但不好看。,外观,-1,不好看
G5JgxzK1rqLROswT,几代森林人里，论外观12款的最好，现款空间变大、风阻改善，但不好看。,空间,1,大
haNbkZFcGnuOIKSp,不要给4s忽悠了，你的车跑了多少公里？换过刹车片吗？方向盘的间隙大吗？是突然有这个现象的吗？,安全性,0,
haNbkZFcGnuOIKSp,不要给4s忽悠了，你的车跑了多少公里？换过刹车片吗？方向盘的间隙大吗？是突然有这个现象的吗？,操控,0,
xbmJFEv7zKjcpV1S,跑了7万5公里左右拉，后面换过刹车片，方向盘间隙没注意    ,安全性,0,
xbmJFEv7zKjcpV1S,跑了7万5公里左右拉，后面换过刹车片，方向盘间隙没注意    ,操控,0,
M2wWsVSBYR1GH4IX,过来人告诉你 新款cx5 操控不比森差，但是隔音 内饰上好与森,操控,0,
M2wWsVSBYR1GH4IX,过来人告诉你 新款cx5 操控不比森差，但是隔音 内饰上好与森,舒适性,0,
M2wWsVSBYR1GH4IX,过来人告诉你 新款cx5 操控不比森差，但是隔音 内饰上好与森,内饰,0,
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,内饰,1,不错
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,动力,1,给力
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,操控,1,不错
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,油耗,1,省油
Wkqp0IB9wtDSZJid,油耗这么低啊，这可是2.5，四个挡的车啊，要是真的这么低要下也挺好，听说斯巴鲁的发动机可靠性非常好。,油耗,0,
Wkqp0IB9wtDSZJid,油耗这么低啊，这可是2.5，四个挡的车啊，要是真的这么低要下也挺好，听说斯巴鲁的发动机可靠性非常好。,动力,1,非常好
UdLqbwmDE8sFRZ4k,主要看上森的水平对置发动机和空间，看这价格真比不了杠五。    ,动力,1,
UdLqbwmDE8sFRZ4k,主要看上森的水平对置发动机和空间，看这价格真比不了杠五。    ,空间,1,
UdLqbwmDE8sFRZ4k,主要看上森的水平对置发动机和空间，看这价格真比不了杠五。    ,价格,0,
y4jTPdk8GnKVLwpJ,这个胎实际使用感觉怎么样？胎噪，油耗如何？详细说一下体验。,舒适性,0,
y4jTPdk8GnKVLwpJ,这个胎实际使用感觉怎么样？胎噪，油耗如何？详细说一下体验。,油耗,0,
2lJ1YfzWQGFuaxBA,5个大人，体重平均150多，高速正常行驶，也有行驶缓慢时，油耗确实不高,动力,1,
2lJ1YfzWQGFuaxBA,5个大人，体重平均150多，高速正常行驶，也有行驶缓慢时，油耗确实不高,油耗,1,
ipKI1he0jDybYBGR,低速状态下避震动态表现没啥区别，速度起来后走烂路的感觉就完全不一样了，没那么生硬的感觉，舒服了一些，操控方面的话我觉得没啥太大的提升。反正我觉得不能抱太高的期望吧，毕竟只是个小升级    ,舒适性,0,
ipKI1he0jDybYBGR,低速状态下避震动态表现没啥区别，速度起来后走烂路的感觉就完全不一样了，没那么生硬的感觉，舒服了一些，操控方面的话我觉得没啥太大的提升。反正我觉得不能抱太高的期望吧，毕竟只是个小升级    ,动力,0,
BHzNUlwXM1PgmOxv,我刚买了12款森林人，6年车，9万公里，2.5豪华版，13万。今天开了一下，动力够，但油耗在11个五左右，不知正常否？,动力,1,够
BHzNUlwXM1PgmOxv,我刚买了12款森林人，6年车，9万公里，2.5豪华版，13万。今天开了一下，动力够，但油耗在11个五左右，不知正常否？,油耗,0,
5NJG0U4kFBELjfa8,我今年情人节提车2.5尊贵导航。。适用。。性价比不高，省油。空间大，开着舒服，隔音不差也不好 音响蓝牙播放无损也不错。。。。。。最近正考虑升级音响和机头   ,油耗,0,
5NJG0U4kFBELjfa8,我今年情人节提车2.5尊贵导航。。适用。。性价比不高，省油。空间大，开着舒服，隔音不差也不好 音响蓝牙播放无损也不错。。。。。。最近正考虑升级音响和机头   ,空间,1,大
5NJG0U4kFBELjfa8,我今年情人节提车2.5尊贵导航。。适用。。性价比不高，省油。空间大，开着舒服，隔音不差也不好 音响蓝牙播放无损也不错。。。。。。最近正考虑升级音响和机头   ,舒适性,0,
c8Akgd3opiwUVmOe,在10000公里已经换过空滤。空调滤话，仅换机油，机滤即可，如果新车至今没有换过空气滤和空调滤，可以考虑购货自己换，注意不听4儿子店忽悠要清洗啥啥啥的。。至于异响让技师检查咯。。。,舒适性,0,
c8Akgd3opiwUVmOe,在10000公里已经换过空滤。空调滤话，仅换机油，机滤即可，如果新车至今没有换过空气滤和空调滤，可以考虑购货自己换，注意不听4儿子店忽悠要清洗啥啥啥的。。至于异响让技师检查咯。。。,动力,-1,异响
TSjq6U2AKyE9PscB,品质全靠人品，怪不得那么多车烧机油有异响    ,动力,-1,烧机油
TSjq6U2AKyE9PscB,品质全靠人品，怪不得那么多车烧机油有异响    ,舒适性,-1,异响
jHy6hACgGITRUYVZ,实用的话一定选森林人，XV其实个人觉得真要我选比较尴尬，没动力，价格跟森林人差不上很多。就是外观时尚一些，也就是升高版的翼豹，当然国内没有翼豹卖了。,动力,0,
jHy6hACgGITRUYVZ,实用的话一定选森林人，XV其实个人觉得真要我选比较尴尬，没动力，价格跟森林人差不上很多。就是外观时尚一些，也就是升高版的翼豹，当然国内没有翼豹卖了。,价格,0,
jHy6hACgGITRUYVZ,实用的话一定选森林人，XV其实个人觉得真要我选比较尴尬，没动力，价格跟森林人差不上很多。就是外观时尚一些，也就是升高版的翼豹，当然国内没有翼豹卖了。,外观,0,
8b4iARakU3LVpzBf,1、森林人是全时四驱，四个爪子抓地，有一种吸在地面的感觉，奇骏是适时四驱，平时都是两驱。 2、森林人是水平对置发动机，重心低，稳定性好，奇骏是一般的直立发动机，车身高，重心不稳。 3、森林人是专业生产四驱车的企业，四驱的智能技术先进，日产主要是生产轿车的 4、森林人在冰雪路面，湿滑路面更有优势，奇骏你得自己根据路面情况手动调四驱 5、自己看着办吧,操控,0,
8b4iARakU3LVpzBf,1、森林人是全时四驱，四个爪子抓地，有一种吸在地面的感觉，奇骏是适时四驱，平时都是两驱。 2、森林人是水平对置发动机，重心低，稳定性好，奇骏是一般的直立发动机，车身高，重心不稳。 3、森林人是专业生产四驱车的企业，四驱的智能技术先进，日产主要是生产轿车的 4、森林人在冰雪路面，湿滑路面更有优势，奇骏你得自己根据路面情况手动调四驱 5、自己看着办吧,动力,0,
04xjlrFa97BJvk31,你是选择森林人呢，还是选择xv，这两款车开起来的感觉差不多，因为2.0的发动机，底盘都是差不多的，森林人的空间大一些，xv时尚一些，都是全时四驱，水平对置发动机，油耗xv要稍微的低一点，你可以看看关于xv的试驾的视频，有很多，可以更直接的了解，“xv是为满足那些喜欢驾驶的人设计的，他的精髓是开”。所以说你要追求驾驶的感觉和乐趣，就选择斯巴鲁，一般的开开选途观。   ,操控,0,
04xjlrFa97BJvk31,你是选择森林人呢，还是选择xv，这两款车开起来的感觉差不多，因为2.0的发动机，底盘都是差不多的，森林人的空间大一些，xv时尚一些，都是全时四驱，水平对置发动机，油耗xv要稍微的低一点，你可以看看关于xv的试驾的视频，有很多，可以更直接的了解，“xv是为满足那些喜欢驾驶的人设计的，他的精髓是开”。所以说你要追求驾驶的感觉和乐趣，就选择斯巴鲁，一般的开开选途观。   ,动力,0,
04xjlrFa97BJvk31,你是选择森林人呢，还是选择xv，这两款车开起来的感觉差不多，因为2.0的发动机，底盘都是差不多的，森林人的空间大一些，xv时尚一些，都是全时四驱，水平对置发动机，油耗xv要稍微的低一点，你可以看看关于xv的试驾的视频，有很多，可以更直接的了解，“xv是为满足那些喜欢驾驶的人设计的，他的精髓是开”。所以说你要追求驾驶的感觉和乐趣，就选择斯巴鲁，一般的开开选途观。   ,空间,0,
Ddq5i8WUb2x1weoF,我的这个位置不一样但是差别不大。但是有其他地方偏差大的。开过不少车，我发现车子这种大件不能用工艺品的眼光去审视。豪华品牌之所以豪华就是这种细节做的漂亮，价格也漂亮。 森林人还是属于破破的那类车，我只是觉得开起来爽所以超喜欢，其他好像都破破烂烂的,内饰,-1,破破烂烂的
Ddq5i8WUb2x1weoF,我的这个位置不一样但是差别不大。但是有其他地方偏差大的。开过不少车，我发现车子这种大件不能用工艺品的眼光去审视。豪华品牌之所以豪华就是这种细节做的漂亮，价格也漂亮。 森林人还是属于破破的那类车，我只是觉得开起来爽所以超喜欢，其他好像都破破烂烂的,动力,1,开着爽
lf9hQWOmDcKXYwjC,基本上2014前以前的CVT车型都烧机油，可以索赔发动机中缸吧，好像是，我觉得你别收森林人了，添点钱买个新的低配的CX5 或者奇骏，不错的选择，森林人行驶质感一般，坐上悬挂硬不舒服，尤其是后减震，路噪大，内饰有点糙，中控有部分异响，后座位内饰板容易开裂，CVT 变速箱有啸叫。开了3年的森林人老司机坦诚告诉你。,动力,-1,烧机油
lf9hQWOmDcKXYwjC,基本上2014前以前的CVT车型都烧机油，可以索赔发动机中缸吧，好像是，我觉得你别收森林人了，添点钱买个新的低配的CX5 或者奇骏，不错的选择，森林人行驶质感一般，坐上悬挂硬不舒服，尤其是后减震，路噪大，内饰有点糙，中控有部分异响，后座位内饰板容易开裂，CVT 变速箱有啸叫。开了3年的森林人老司机坦诚告诉你。,舒适性,-1,不舒服、异响
lf9hQWOmDcKXYwjC,基本上2014前以前的CVT车型都烧机油，可以索赔发动机中缸吧，好像是，我觉得你别收森林人了，添点钱买个新的低配的CX5 或者奇骏，不错的选择，森林人行驶质感一般，坐上悬挂硬不舒服，尤其是后减震，路噪大，内饰有点糙，中控有部分异响，后座位内饰板容易开裂，CVT 变速箱有啸叫。开了3年的森林人老司机坦诚告诉你。,内饰,-1,有点糙
WDhcBPNdoQS713x8,在我国 外观大气内饰豪华后排能跷二郎腿才是好车,外观,0,
WDhcBPNdoQS713x8,在我国 外观大气内饰豪华后排能跷二郎腿才是好车,内饰,0,
WDhcBPNdoQS713x8,在我国 外观大气内饰豪华后排能跷二郎腿才是好车,空间,0,
zepWj9IQkObtm86c,空间倒无所谓大多数都是我一个人，我对空间没什么要求。没有全景天窗很可惜，xv有种不上不下的感觉。外观我觉得很一般。屁股很不喜欢，可能是因为短……    ,空间,0,
zepWj9IQkObtm86c,空间倒无所谓大多数都是我一个人，我对空间没什么要求。没有全景天窗很可惜，xv有种不上不下的感觉。外观我觉得很一般。屁股很不喜欢，可能是因为短……    ,配置,-1,没有全景天窗很可惜
zepWj9IQkObtm86c,空间倒无所谓大多数都是我一个人，我对空间没什么要求。没有全景天窗很可惜，xv有种不上不下的感觉。外观我觉得很一般。屁股很不喜欢，可能是因为短……    ,外观,-1,屁股很不喜欢
itXW0wAa75pvyJVY,我也在纠结是不是要提18款顶配。很是喜欢运动版的前脸和es……就是真的太贵了。原想27万不算牌照上路的。选顶配得多个五六万……,外观,1,喜欢
itXW0wAa75pvyJVY,我也在纠结是不是要提18款顶配。很是喜欢运动版的前脸和es……就是真的太贵了。原想27万不算牌照上路的。选顶配得多个五六万……,价格,-1,太贵了
8RBaKdC7PGogSHMJ,雷车，性价比高，内饰做工好，想当年要是预算够了我会买nx,价格,0,
8RBaKdC7PGogSHMJ,雷车，性价比高，内饰做工好，想当年要是预算够了我会买nx,内饰,1,做工好
7PXlnbqiyrKx1C58,上个礼拜天，刚和朋友提的途观L330豪华版。裸车24.5。不错，空间挺大。不过，我还是喜欢森林人，稳，开着爽。和朋友开车驾驶习惯不同,空间,0,
7PXlnbqiyrKx1C58,上个礼拜天，刚和朋友提的途观L330豪华版。裸车24.5。不错，空间挺大。不过，我还是喜欢森林人，稳，开着爽。和朋友开车驾驶习惯不同,动力,1,爽
Eh0zgaM5kf2IJsCi,保养贵，配件贵，小毛病多，还有烧机油风险··   ,价格,-1,贵
Eh0zgaM5kf2IJsCi,保养贵，配件贵，小毛病多，还有烧机油风险··   ,动力,-1,烧机油
fPKRyXTQ8oALn4Vt,有三十多的预算，可以上豪车中低配了，森林人的档次真的不行。现在行程安全系统也就沃尔沃和鹰眼还行，要上看上鹰眼，可以考虑高配xv，但是这个车的后备箱真的太小了（作为代步车可以），所以我直接pass了。   ,配置,-1,不行
fPKRyXTQ8oALn4Vt,有三十多的预算，可以上豪车中低配了，森林人的档次真的不行。现在行程安全系统也就沃尔沃和鹰眼还行，要上看上鹰眼，可以考虑高配xv，但是这个车的后备箱真的太小了（作为代步车可以），所以我直接pass了。   ,安全性,0,
HytrRZCSNVaxPo91,13款10月的2.5，除了半轴异响还没有发现之外，其他的和你一样，烧机油是8万开始的，3000公里1升，爆震1万公里就开始了，震到现在，各种能试的方法都试了，现在已经放弃了，4S店要给免费换中缸，还没想好换不换，就怕换了有别的问题，不然就等发动机报废了换车了，座椅不是真皮的，是革的，也裂了，都一样。,动力,-1,烧机油
HytrRZCSNVaxPo91,13款10月的2.5，除了半轴异响还没有发现之外，其他的和你一样，烧机油是8万开始的，3000公里1升，爆震1万公里就开始了，震到现在，各种能试的方法都试了，现在已经放弃了，4S店要给免费换中缸，还没想好换不换，就怕换了有别的问题，不然就等发动机报废了换车了，座椅不是真皮的，是革的，也裂了，都一样。,舒适性,-1,震
HytrRZCSNVaxPo91,13款10月的2.5，除了半轴异响还没有发现之外，其他的和你一样，烧机油是8万开始的，3000公里1升，爆震1万公里就开始了，震到现在，各种能试的方法都试了，现在已经放弃了，4S店要给免费换中缸，还没想好换不换，就怕换了有别的问题，不然就等发动机报废了换车了，座椅不是真皮的，是革的，也裂了，都一样。,内饰,0,
fyc7OvjhuiLmMAlq,原车轮胎已经够大的了，再换大一点宽一点的，油耗会增加,操控,0,
fyc7OvjhuiLmMAlq,原车轮胎已经够大的了，再换大一点宽一点的，油耗会增加,油耗,0,
qIr1bC2mt7RNucin,我也觉得刹车不给力，可能和轮胎窄也有关系,安全性,-1,不给力
qIr1bC2mt7RNucin,我也觉得刹车不给力，可能和轮胎窄也有关系,操控,0,
ikzDqpto6FLSYZ9a,45000换，刹车片＋刹车盘一起换,价格,0,
ikzDqpto6FLSYZ9a,45000换，刹车片＋刹车盘一起换,安全性,0,
KEoMgWaAIz371Oex,我和你一样的，骐达换森林人，曾经有两次差点追尾，我好朋友开我的车也两次差点儿追尾，但现在已经没有任何问题了，改一改原来的习惯，做好预判就好了，反而更安全，乘客的舒适性也会感觉更好，习惯了过后也可以开很快，祝你早日熟练,安全性,0,
KEoMgWaAIz371Oex,我和你一样的，骐达换森林人，曾经有两次差点追尾，我好朋友开我的车也两次差点儿追尾，但现在已经没有任何问题了，改一改原来的习惯，做好预判就好了，反而更安全，乘客的舒适性也会感觉更好，习惯了过后也可以开很快，祝你早日熟练,舒适性,0,
NdrILlaPXi0QuEwn,13款10月2.5的车，驾驶座侧面皮开裂遇到了，爆震和烧机油暂时还没遇到,内饰,0,
NdrILlaPXi0QuEwn,13款10月2.5的车，驾驶座侧面皮开裂遇到了，爆震和烧机油暂时还没遇到,动力,0,
Nu2SZbd18HsLOQPF,GT30就免了吧！那噪音不小啊！且衰减快，3000左右吧！动力方面还不错，我用过两次！之后想都没有想过“她”了     ,舒适性,-1,噪音
Nu2SZbd18HsLOQPF,GT30就免了吧！那噪音不小啊！且衰减快，3000左右吧！动力方面还不错，我用过两次！之后想都没有想过“她”了     ,动力,1,还不错
UhFf8l90ydQtCLZT,斯巴鲁的水平对置发动机是一帮设计飞机发动机的工程师设计出来的，没想到这种简化了的发动机对称结构歪打正着，支撑起斯巴鲁品牌50年的发展，造就了天然的对称四驱结构，实乃天意哦。,动力,0,
UhFf8l90ydQtCLZT,斯巴鲁的水平对置发动机是一帮设计飞机发动机的工程师设计出来的，没想到这种简化了的发动机对称结构歪打正着，支撑起斯巴鲁品牌50年的发展，造就了天然的对称四驱结构，实乃天意哦。,操控,0,
BEtfSMgU9lLo6NCR,这车没开过，回答你 3.可以自己买机油更换，只要型号一样即可， 5.360记录仪还不错，挺好用的。 6，不建议戴套，没有必要。 7，又不越野，换静音胎可以的，噪音小不少,操控,0,
BEtfSMgU9lLo6NCR,这车没开过，回答你 3.可以自己买机油更换，只要型号一样即可， 5.360记录仪还不错，挺好用的。 6，不建议戴套，没有必要。 7，又不越野，换静音胎可以的，噪音小不少,舒适性,0,
BEtfSMgU9lLo6NCR,这车没开过，回答你 3.可以自己买机油更换，只要型号一样即可， 5.360记录仪还不错，挺好用的。 6，不建议戴套，没有必要。 7，又不越野，换静音胎可以的，噪音小不少,动力,0,
IJUlvgDkt0bR4i5A,果断CRV，森林人你想太多了，就是个买菜车，操控就那么回事，比不上大多数轿车。东北四驱没有雪地轮胎好使。后期烧机油，保养，维修，二手贬值，麻烦一堆。另外，斯巴鲁4儿子就是个坑。,操控,-1,就那么回事
IJUlvgDkt0bR4i5A,果断CRV，森林人你想太多了，就是个买菜车，操控就那么回事，比不上大多数轿车。东北四驱没有雪地轮胎好使。后期烧机油，保养，维修，二手贬值，麻烦一堆。另外，斯巴鲁4儿子就是个坑。,动力,-1,烧机油
RKfHy1B2qUhLTgtv,最近广州车展准备下手2.5尊贵，内饰黑色，外观银色或者蓝色，现在看到这个绿色又多了到难题。,内饰,0,
RKfHy1B2qUhLTgtv,最近广州车展准备下手2.5尊贵，内饰黑色，外观银色或者蓝色，现在看到这个绿色又多了到难题。,外观,0,
4q7xvsV1ynEphUTP,怠速轻微抖动我也有 要是刹车抖 可能是盘子和片的问题    ,安全性,0,
4q7xvsV1ynEphUTP,怠速轻微抖动我也有 要是刹车抖 可能是盘子和片的问题    ,舒适性,0,
AJhBXmrDWxvi86tq,常规保养之外刹车油可以换（三万或两年更换），节气门可以洗（三万多洗）。火花塞手册规定是六万，如果没有加不好的油，可以七万多更换都行。,操控,0,
AJhBXmrDWxvi86tq,常规保养之外刹车油可以换（三万或两年更换），节气门可以洗（三万多洗）。火花塞手册规定是六万，如果没有加不好的油，可以七万多更换都行。,安全性,0,
wSLsPYU20nWMzTN9,用过摩特/安索/金美孚，感觉安索0W20冠签版对2.5NA机头最好，省油 静音，虽然在5K时要加半升但也能跑到一万公里.摩特300V5W-30最贵但6K时几乎不少机油，有劲.,油耗,0,
wSLsPYU20nWMzTN9,用过摩特/安索/金美孚，感觉安索0W20冠签版对2.5NA机头最好，省油 静音，虽然在5K时要加半升但也能跑到一万公里.摩特300V5W-30最贵但6K时几乎不少机油，有劲.,动力,0,
