content_id,content,subject,sentiment_value,sentiment_word
2aNFSuYeZo7B1b9R,兄弟，我也云南的，你的优惠也挺大的，现在哪里来的全系3万啊。。。现傲虎全系无优惠，森林人才八千    ,价格,-1,才
4EK1Nu7X2DTzomRS,来湖北，我上月订的2.0蓝色时尚，优惠1万3送6次保养，本月底提车,价格,0,优惠
TWPEyNaI5mFgYupn,什么都没有，就是现金优惠和给了点小东西    ,价格,0,优惠
96A5VQfBgPWUYkul,什么都没有，就是现金优惠和给了点小东西，你最好先问问看有没有车    ,价格,0,优惠
JXlEzBcKGpI8stdr,原来最低也就优惠15000至16000   ,价格,0,优惠
P5A3evWb9jUyHMB2,我们这里，优惠2000，我呵呵了,价格,-1,呵呵
RJe23jzrhZS4YDf7,遵义优惠6000，送十万公里包养,价格,0,优惠
zYfd7eDQqKZglLRi,深圳这破地方居然只优惠5K，看大家说的竟然有1万5的,价格,-1,只优惠
LOCJwcQRnB9D1UWX,我只看到优惠20K ，不错。呵呵,价格,0,优惠
SqulQGhIwreFVHYb,本来谈到2.5豪华优惠1万，因为想要10月份以后的车，销售推荐了特装。比尊贵只差了轮毂，很值    ,价格,1,值
ACrPWTUvI2BOZHN5,优惠1万，上5年保险延保两年，不交钱    ,价格,0,优惠
YVfZamz38QbrtMGx,哦，套路。。。。送的礼包也只有保养实惠点，现金优惠搞到最大，再弄几次保养。,价格,-1,套路
KOD82cJZ6CvI0e4R,长城配置好！性价比高！,价格,1,高
DIlCAMSxFYaWGP3z,年前优惠了12000 送了一套前置雷达,价格,0,优惠
DfR2ZLPjO4hKyegJ,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,价格,-1,贵
iuYDpqJxSNbFLt1B,各地的销售价格有差异，不过你的价确实差的挺高      ,价格,0,
wXJqIiRsWBGCo4Lj,优惠不错  原配胎途虎网就有卖  1100的样子,价格,0,
ixKuVL0r54PbEOnH,那就让它优惠，不要送的保养，会把你套住，斯巴鲁不适合在4儿子店保养    ,价格,0,
h21bAUM9xN7Iopdz,减去我加装的东西，和按揭利息的话是，二十六万六千，这个价格算贵的吗,价格,0,
SZyBWUp1inMLYjch,我觉得等等吧，如果神钢时间发酵，一定可以降价吧,价格,0,
3pTJavPLtZRDE4lH,我是国庆车展订车的，所以优惠比较大。    ,价格,0,
Fy9OLtWxUTQH1JVY,记得新车比2.0豪华便宜2万，少了5个气囊，X-mode，隐私玻璃，天窗，皮座椅。还是选个豪华以上的吧，二手车差价肯定少多了。,价格,0,
n8mwSGQTlBgeXybc,话说森林人这个价格定位，我还是觉得有点虚高呀，28万完全是和沃尔沃xc60PK了。,价格,0,
HVNyzw5gRP3M72vZ,你订的哪款？裸车价格多少？我这边2.0豪华优惠13000,价格,0,
Rgch1sbMeXlVw46O,10款主要就是方向机会漏油这个毛病，注意看看就好，看好车况在根据本地的二手车价格做个比较就可以了,价格,0,
AyPUlMGcZJz9QtxS,建议楼主以此价格入手宝马320或者奥迪A4，跑200也是洒洒水了,价格,0,
V3zIOJey5nubsrPZ,北京18款一分不优惠  什么都不送,价格,0,
PvZpBezDhHrcQ9ak,全款都不优惠 贷款免利息 但是有手续费   ,价格,0,
gpluOHJsXCN9fA2U,另外回头想想，还是16款2.5尊值得啊，除了没ES，其它都有，且各地价格便宜了1-2万。,价格,0,
ecu2DWp1ixJy4RHk,我也订的18豪华 还在继续磨价格 送的东西一概不要 全折现金 店内贷款2%手续费 店内保险 算下来和你差不多了    ,价格,0,
H6XxYb2IMngivOd5,优惠多少？我也想问。按压缩比烧油。,价格,0,
NV5nHkQKyTXLdpGU,那这个价格还可以的，一般都是在15万上下   ,价格,0,
4unwz5t28EcBPLMk,如果车况好，这个价格合适，如果再还个5000就好了，14万。   ,价格,0,
7WfYNQylRDGpBriq,有没有必要等个半年看优惠幅度？反正现在手头还有个代步的。    ,价格,0,
vsCo5Le0N9AZMDrV,搞不懂，不明白。价格差了一半。一个国产一个进口。可能只有他们相信物美价廉这个词吧。    ,价格,0,
ufIx0QrMjnEypUA8,我也在那家店买的，没错啦，接待我的销售员，见我穿着普通，很看不起人，我自己一个人去买的，说话语气一点都不客气，都没耐心和我谈，我靠我自己想办法最终把价格给谈下来的。裸车价格和西乡塘店，差不多，但是，赠品多点，而且，我要的颜色，只有他们店有，才在他们店买了。你这个价格高啦，你可以在斟酌斟酌。    ,价格,0,
UdLqbwmDE8sFRZ4k,主要看上森的水平对置发动机和空间，看这价格真比不了杠五。    ,价格,0,
jyWmlKYsTRuhvoO3,同意这个价格，15万以下比较合适   ,价格,0,
t4FxTJ8yvcUkmqjS,等等看，斯巴鲁清仓时候能最多降价八万还多呢，都是进口车，之前三菱，标致都这么干,价格,0,
aVc9wPMph7fQXx4I,价格差不多吧，主要是看地域，你是哪里呢？,价格,0,
B3iPGhNsqevd0Xg9,那么，你一直说他们卖车。请问所谓的三个卖森林人的，我想知道你们在哪卖？有优惠吗？可以异地吗？这个问题估计很多待购车友想知道。反问，你们卖欧蓝德吗？便宜多少？在哪卖？    ,价格,0,
oB0vVSuNGD3tmf5E,没有车了，有估计优惠少。大概0.5千吧,价格,0,
UetHSXnzRC950yZI,16年12月的，这得给我优惠2万以上我才敢考虑,价格,0,
bx7Fy2vhuLOntz51,我加他们私信，他们不搭理我。@三位，如果谁是卖车的，有大点优惠，可以异地的。请联系我。我这群里好几位待购的。    ,价格,0,
JDEO1GCwu2UmXA4K,买森林人2.0T的价格还是考虑豪华品牌吧，新款沃尔沃亚太XC60不错！    ,价格,0,
smJHr5RL9E3Pu1Z8,你这个价格牛逼了，手动自动？三代森林人如果是自动买的是真便宜了   ,价格,0,
cERe2d6bCZD9QP4v,优惠几千块钱，我可以考虑,价格,0,
jHy6hACgGITRUYVZ,实用的话一定选森林人，XV其实个人觉得真要我选比较尴尬，没动力，价格跟森林人差不上很多。就是外观时尚一些，也就是升高版的翼豹，当然国内没有翼豹卖了。,价格,0,
Y6Q0idIklueBCFfU,说实在的，这个优惠太少，我刚定了2.5尊贵，比你的车价高几千,价格,0,
yw8ZrDR5lJNdTao9,现在，优惠多少1.6万元   ,价格,0,
hBqWpE5TyMnjcfJt,4S说目前没政策出来，以往常的情况，新车出来无优惠；北方的庞大就是这么傲慢无礼无趣，怪不得卖的不好，你看人家南方店，就是灵活，该优惠就是优惠，都什么年代了，庞大的市场部估计都是六零后吧，死脑筋   ,价格,0,
gKtdp9AqOHmFRIev,你这个价就是不过户的价，如果给过户，5.5这个价格基本是超值了,价格,0,
Fus8dwA6kcbj1HhX,那老款优惠大嘛?订车要多久?东北怎么都没有新款车啊   ,价格,0,
8egSd2GmALoZaVMY,哪里有优惠，我们这一分钱都不少！,价格,0,
ky8NHXigKMqapn7L,恭喜恭喜，裸车多少？落地多少？有无优惠？,价格,0,
itXW0wAa75pvyJVY,我也在纠结是不是要提18款顶配。很是喜欢运动版的前脸和es……就是真的太贵了。原想27万不算牌照上路的。选顶配得多个五六万……,价格,-1,太贵了
jUpeENTMaSmrHFJc,我这里18款全系都优惠1.4w了。16优惠3.5w了。问了问16时尚说要外地调车……估计提近期的车可能性很低,价格,0,
NcTylA9HbCBL0O45,以前国产车的印象就是质量不行，小毛病多还脆，现在经过几年的发展国产车的质量真的有目共睹而且配置原来同价格领先合资,价格,0,
8RBaKdC7PGogSHMJ,雷车，性价比高，内饰做工好，想当年要是预算够了我会买nx,价格,0,
ydp0ta7sHnl1iELS,你的刹车片是用什么牌子的，多少钱。那里买。原厂比较贵要2500元，是真的吗？   ,价格,0,
Eh0zgaM5kf2IJsCi,保养贵，配件贵，小毛病多，还有烧机油风险··   ,价格,-1,贵
UYOAljq0sG2MnfkZ,要是有花35万的预算建议上xc60四驱，现在优惠非常合适，要是喜欢森林人，就要买18款2.0低配，落地27万。,价格,0,
FTQMqwjJhc23Ux7f,出厂时间不是很长的话肯定16款，就差LED灯，日间行车灯，侧方影像，不值两万。,价格,0,
Uh150WrAdxvkziea,真的假的啊～我们这里16款才优惠1万多一点了，你哪里的？    ,价格,0,
ikzDqpto6FLSYZ9a,45000换，刹车片＋刹车盘一起换,价格,0,
XKa3ifTNutr1cR2Q,保险公司寻个熟人，降价妥妥的   ,价格,0,
rlhBFNsv9u4zXdWe,es用不到的话 买个16款就够了 优惠还多，神户钢那事 别太在意！斯巴鲁跑了这么多年安全性还是无需质疑的！,价格,0,
bso6kcMKOz9gd3R7,我去，上海老款优惠3.5？    ,价格,0,
Vo3ZCUl0QaK9Fpq4,一个展厅给我报的优惠。四儿子估计最多也就两万了。现车很少跟我说，估计这价钱想拿到蛮难    ,价格,0,
y59YU8l6gJaS2RdC,全车膜，侧踏板，6次常规小保养，现金优惠7000    ,价格,0,
MhxiwQZTNnUemKog,市面上很多牌子，大牌子价格多高些,价格,0,
mMT8bWVP1gxoAaUR,重要的价格还有安装点在 哪里？私信我 一下看看,价格,0,
HRrDoyv7G52gMZPa,价格不菲呀，要30大万了。,价格,0,
v8fOQbiywejcAZ05,https://www.autohome.com.cn/285/24.48万元是2016款时尚型的裸车最低价格，给你参考一下,价格,0,
1JC6KcNrygTMUWVq,优惠1W3 赠送1000油卡 还有保养 坐垫脚垫之类的    ,价格,0,
yH8ZD7TEoaP0pLIn,我自己买的保险，拿到的价格是你的一半。我已经上好牌。（4S系统的保险是10100，最多给85折）   ,价格,0,
kcdWK3LZtY5xfDgy,我国庆节定的2.5豪华导航版，落地价305000，无条件送十次保养，全车贴膜，还有其他没用的东西,价格,0,
O1qtrQaFK5xBNpo7,优惠这么高啊，北京这只有1万3    ,价格,0,
yvGVrnN3bF9tji0K,要追求面子的话，狠狠心上Q5，毕竟国人对Q5的认知度更高一些，现在的老款Q5价格更加亲民了。如果追求家庭使用，特别的是由宝宝的家庭，CRV比较合适，空间逆天，尤其是后备箱，放置儿童小推车毫无压力。如果想偶尔远行一下，深林人是个不错的选择。以上三辆车价格crv便宜，森林人和Q5价格相差不多。,价格,0,
75tvXpk3JQNy0r4j,这个价格可以买到2-3年左右的2.5 标配，这个车都是没有买过的在那瞎哔哔...用过的都说好，保养不贵，没有无缘无故的维修....其实可以再多花点钱买个新2.0...,价格,0,
rWhReBpL6jqaosXQ,2.0动力够用么？有烧机油么？16款最近价格优惠想搞一辆    ,价格,0,
FJDG4nBK5Xdhvesy,25.7是有可能的，我也就比这价格贵了一点点，4S提车   ,价格,0,
hZdWGxnlrMDT361K,看来我当时砍的还没到位，你的价格不错！   ,价格,0,
F92bxfPh1azuL3JA,有车用就必须等啊，行平台了，刚性提高70%呢，换我我也等，但是估计优惠难拿那么多了，还有新车的小毛病还需要市场检验，最好是等上市2年再买那就完美了，   ,价格,0,
K1aSNFJYsMh39qec,欧蓝德啊，价格优势很大，七座四驱都有了，价格还不错,价格,0,
bOcxUzdVkeWJDE9I,质量可靠性都不差，森林人的隐患就是烧机油。但是森林人比楼兰低半个级别，空间，内饰，舒适静音各方面都不如楼兰，性价比实在不咋地。唯一的优势是操控和四驱能力，对你来说，上下班代步，森林人的优势你根本用不上   ,价格,0,
0J1IkR8cGue4MBmQ,一直都很好看 就是性价比不高 贵了,价格,-1,贵
u60S92LBNA4bKnxE,你也太会说了，这价格可能吗    ,价格,0,
oZITrHpdSln9JKqt,18森林人2.0有无优惠（大礼包）？准备订车,价格,0,
lkfWEemMCxtgFdTp,没优惠，只有全车膜、前后行车记录仪、底盘装甲、车漆保养（忘了是什么），都没什么意思的东西。   ,价格,0,
9o3dXrbDmNAjtQCK,没优惠，落地27个。动力起步时没有2.5的冲，油门比2.5的重，行车时感觉有点发皱发涩的感觉，收油门滑行，发动机的制动明显，降速很快，不用踩刹车。   ,价格,0,
KogfcpkZ1YvXsRLM,K5轮毂，屌丝气质，但目前这车内饰空间是我坐进去最放松的，没有之一，就是2T太贵了太贵了太贵了,价格,-1,太贵了
y5KDQI082VxMJUje,两驱的吧？四驱没有这么大优惠    ,价格,0,
pxL5H3tlgJGhA0mF,我楼下就一辆，其他很少看到，去店里销售基本不理，只会说一句这车没优惠。    ,价格,0,
pyvDZkeNMLsAPH7c,1、车行价格便宜主要原因、用工成本不一样、另外4S的各种税收、肯定大于、多于、车行、这些都是客观因素。2、想在汽贸（车行）提车、先了解一下、这个汽贸店（车行）在你当地实力、资质、信誉、怎样，车行有很多车也是在4S提的、如果没有问题、价格便宜当然可以下单、售后不要担心、只要有保养手册、享受和在4S店购车同样的服务、到全国任何一家你这车型的4S店都可享受质保。,价格,0,
rsAHXPmFgkIEav6d,你好，建议你去4S店提车，因为汽贸店他们的车源也是来自4s店，买车保养直接去4S店就行，省去了汽贸店这一环节。汽贸店又叫做二级经销商，你觉得多了一环节还有什么更优惠吗？还是直接去4S店更放心，后期有些问题处理不好的，汽贸店还是找4S店的。,价格,0,
Yt2AMXpmaOizrD6k,南京优惠2万2，你对比看看    ,价格,0,
7fvSq4H65McaUZoJ,2018款的大概优惠最少3000以上，16款的优惠最少12000以上！这车在我们这算很很小众，土豪车多，    ,价格,0,
KeOhqzSYVAXFsWfa,买3送一，680一次，确实不贵，保险我可以给你个参考，我2.5豪华，12月也是第二次上车险，昨天平安销售说双11搞活动，具体商业险(3者100万)3765元，现金优惠679元，车船费我2.5的是720元，我没违章交强险760……,价格,0,
FlkRJh6u3qoPVgXd,优惠好少，还不如18款，你看看18款的配置啊,价格,0,
I0Tn4DHkizSNKOWw,大连2018款也没有优惠！    ,价格,0,
gVDroaiy5G7bjQEA,黑子来了 看看你个人资料，这个价格打九折你买不？    ,价格,0,
mU2wuHWsAa8ld7zC,我的优惠10000送膜 下护板 地盘装甲 新疆的    ,价格,0,
vHDuRzJrFnecxy7W,06年，16万公里。改了拉力蓝，金色18寸STI轮毂，金B刹车，tein短弹簧，运动中网，拓乐行李架，原车轮毂轮胎，弹簧，中网都还在，方便验车。15万换的正时，一直是通州汇通斯巴鲁保养。价格880000   ,价格,0,
9PSZ0164rvUwiDVH,兄是哪里的?18款的有优惠吗?    ,价格,0,
dmHIxfch6zyewoAC,楼主你好，一年三个月的库存车停放实在太久了不建议购买，如果楼主想提那就让他多优惠一点然后更换全车油。,价格,0,
4XOlikBTc6KnuPQI,现在没有车了，只有一台16款豪华版了，新车价格又没有优惠，这个车，质损车，车顶被刮了下，在板车上面，所以也想跟他们讨个好价钱！,价格,0,
3GTkHpz9c2hCUBf5,厦门，再谈谈应该还可以优惠更多    ,价格,0,
nqt64k0PfKxEV8yw,排量是车的重要指标，是影响价格的主要因素，选车应当排量优先，其他花里胡哨的什么棒棒糖都不重要。,价格,0,
YvrzPsmik4ywqQKf,2w优惠真不大…去年这时候16款也1w5 果断提18款,价格,0,
2divbOPKVg9IoxFl,差速器要3升油  这个价格买   跟4S换差不多了,价格,0,
X5GqPFwdu2h3tfMp,16款哥们优惠多少啊 可否私一下交流？,价格,0,
iNG3rXC5FbM0K6qv,靠，北方的庞大一分钱优惠都不给，在此祝庞大生意蒸蒸日上。,价格,0,
PsG1IAJTWYUgVpH6,优惠四万，换全车油液，达不到要求果断放弃！,价格,0,
V7IbnJ2Wzds6fGZo,优惠4-5W然后加上免费更换全车油水可以考虑购买。否则建议还是不要贪这个便宜了。,价格,0,
PgF5pEMmoj7ILR30,说不后悔也是假的，毕竟价格一样配置升级l ，同为16款 还自己花钱改了原厂led大灯 新款价格一样直接有了 想要的那些都有了 ...,价格,0,
EtRFJbuAeMHwiapr,上海4s强制上牌，价格2000元。没的商量。,价格,0,
WOpI2HqsiBZ4z9M3,反过来说 油性的在低温时 水温是不是上升的快一点我不质疑这东西的性能 只是价格有点贵   ,价格,0,
Z1i7jREqKNapoSev,在国外是和crv和rav4，cx5同级的  而且还同价格送了一个全时四驱！所以在老美年销量超过50万了。 但到中国就不一样了......你懂得,价格,0,
CNWK0SLcTsroFjO2,雪莱特 狗东家双11 优惠下来798，不便宜。    ,价格,0,
awbpUNyXLHqSOz4i,恭喜。优惠9000加送八千装饰还是优惠9000另外八千自己掏？,价格,0,
068jVwidQxcuaRq9,老款的最低优惠2.5万,价格,0,
UdzG1xR52KQu6CNg,现在都是政策影响楼市，北京都降价了。不知道时机合适否。,价格,0,
TPmuqHe97ZxhQ4Yi,你出下价格看看…我没卖过这东西    ,价格,0,
M1OeijUvzYatHVPN,两家店都是一个公司的，加上已经关门的青羊店三家都是一个公司。 看两边给的优惠吧，你觉得哪边让你舒服就去哪边买。没毛病。,价格,0,
QiraMJu7WF5vpKmx,别没毛病的话价格正常，就是公里数不真实，,价格,0,
BiIgUP9Kl5tjTXh4,斯巴鲁的常用配件很多，网上基本都有，价格也不高。很多国产的质量也很好,价格,0,
Z5cTNLBxvOWrhEe0,买车就不要在乎价格了，什么车价格都不便宜,价格,0,
qcubpleyYVJt5SR4,楼主办下来多少，优惠没？,价格,0,
eQB9Rnbm8kqXDA2o,中了楼主的毒了  全宇宙收一台同型号主机 楼主的购入价格+++500人民币 收,价格,0,
pysamriCg2B3xTIo,CX-5不错，就是不是全时四驱的。但贵在是国产的，价格便宜，二者相比而言推荐CX-5。若是美版的CX-7国产的话，是个不错的的选择，估计售价和森林人差不多，外观内饰发动机都不错。,价格,0,
MwLKfVi8yH4NSZev,里程不太保险，动过了咱们也看不出来。我想知道这个折损价格正常吗？    ,价格,0,
sOyc6HztjSGBVY1h,请问你18款有没有优惠？    ,价格,0,
wV6GD1UZkPeKNiRh,你这是前大四后二的刹车吧，价格一定不便宜    ,价格,0,
qnuMoXye1NghaTJr,18款没有优惠，现车也没有,价格,0,
JT0W2AOGQ4BVrluc,新的数据难找，我等了半年，价格高。GC-07带胎8500出。直接装车就可以用了   ,价格,0,
suziLaSKxdpcZh67,哈哈 兄弟你来了 昨天看到论坛有人说优惠1.5 不知道行情怎么样 所以问问    ,价格,0,
ALq1wVecBM0lbInz,优惠这么大，我觉得入门配置就够丰富啦 时尚版是锦上添花 恭喜恭喜,价格,0,
ezXgM9SwtJcy8h1Y,我看其他地区都有优惠1万左右呢,价格,0,
GmJjlEZxkXz5TpUV,太没动力了，哪里有优惠啊    ,价格,0,
dFoPLGvxVDW5Ny8C,我有人认识人 能优惠 私信   ,价格,0,
x5FJZRCTyzdjBikv,鞍山的 新款的我可以给你优惠   ,价格,0,
aFW6Y0SwEZBcGpon,斯巴鲁水平对置的容易烧 吓得我不行 您是多大排量 2.0肉吗 优惠多少    ,价格,0,
liwIC97b5Bxo01nU,真去越野玩车去买山猫价格便宜性能强大。不玩越野就没必要换霸道。陆巡系列国内价格太高了,价格,0,
iBZ3SNC6daDeGf4Q,这个价格比较合理了，毕竟13年的！帮顶一下，如果能进的了江苏我想我会过去收了。,价格,0,
dtlW0wqzhYEFX8rb,天津一分钱不优惠，今天刚在空港汽车园四儿子店看的。,价格,0,
hRBo2OlcGASasfIe,还没 价格不合适我就自己开着    ,价格,0,
PflHOdAUnXIjo2WY,这个价位，又要四驱性能、操控、内饰、隔音、安全、豪华全都到位，那人家破鞋买给谁去？,价格,0,
Eebf0A1yBu2Jq9lg,秦皇岛一分不优惠，还是那个赠送终身机油的活动,价格,0,
A97R0B3FUcdibuvn,有优惠吗？豪华还是时尚,价格,0,
ykGVwj2WubtYJP8Q,新款出来了，加了自动头灯，转向、日行灯，大灯清洗，卤素换成led了，感应雨刷，18寸轮毂，改变是挺多的，挺吸引人，就是一分不优惠啊，赠机油活动也不参加。2016款的2.0，现金优惠15000，终身机油免费……纠结了，不知道该不该上新款，大家给点意见呗？如果新款解决异响了，那还是真的可以，对了新款的行车电脑显示屏功能增加了一些，就是和以前2.5的功能一样了，现在2.0的都标配了。,价格,0,
G0P6kX7Al9iOMtYv,价格已经名盘，有意看车   ,价格,0,
u38OMTJU2xte45ri,今天去看了，18款一分不优惠,价格,0,
jkVTzE2p1fObsF97,那阵买16款也是一分不优惠 现在买感觉挺合适的 虽然不优惠但是配置增加了 异响那个也不是都有 我身边好几个开森林人的也没发现异响   ,价格,0,
CDgl3ePKuE6f5FhU,斯巴鲁中国市场属于庞大集团控股，垄断经营，就目前形势看，价格不会有很大的下降空间。,价格,0,
mQj2xONZawe6qv3g,你又想在市区用还要操控，三十万我绝对不会选森林人，不值这个价，市区你要这么好的四驱系统干什么，要是空间要求不太高的我选，Q3⃣️，或GLA，甚至是2.0T的途L也比它强，哥们不要密念这个价位的纯进口，没你想象的那么好！   ,价格,-1,不值
u1GQfPsFqOXzjdhR,没有别的意思，只是这个价位基本该有的东西都有了，性价比蛮高的，希望森林人以后再丰富些基础配置，别的不说加个后排出风口，日行灯，把个山寨导航换个正常点的，这是些很基础的配置，不为过吧,价格,1,性价比高
qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,价格,-1,
IvA2q6oa4KzCXYdg,新上市的探界者2.0T 科迪亚克2.OT 都很不错 价钱跟2.5的森林人一样 动力要好的多 配置也高的多   ,价格,0,
mTKLI1vjBbqUiZx7,这是汽车之家实测2.0和2.5的0~100KM/h加速时间，我老车是经典福克斯1.8自吸4AT，0~100加速12秒。我从预算、配置、动力综合考虑后，撸了2.5的。你也可以跟自已的老车作下比较，汽车之家的车型详解里都有。,价格,0,
hGi2cACfL4rT3YaD,CRV的离地间隙137mm，你可以接受吗？因为CRV、RAV4、奇骏是合资车型，比同排量、同配置的森林人优惠后落地价格便宜3到5万元。森林人是小众车型，优惠力度小，导致性价比不高，建议谨慎购买。    ,价格,1,优惠小
4XZnkhYId19w8JGs,个人认为2.5的性价比比较高，虽说贵了3w，首先动力有不少提高，我也是试驾了2.0的后来决定买的2.5豪华，配置也高了许多！,价格,1,性价比高
QHdqVOm1XiJnR243,傲虎内饰好看，高科技感觉强于森林人，但是森林人操控还是很舒服的。另外傲虎贵了点，看你手头资金多少。我当初也是纠结傲虎和森林人，傲虎内饰吸引我，但是傲虎的行李架实在丑陋的一逼啊。我是外貌协会的，所以选了小森。小森还便宜。   ,价格,-1,贵
HbIN2JaiQsndc4RG,当年驰鹏配3.6的H6鸡头，卖55万。 这次的这款概念车，就算配2.0T的DIT鸡头，估计价格也要在45左右。 不过想想7座，左右对称全时四驱，2.0T的Boxer引擎，还是很激动的。 关键是内饰别太过分就行。,价格,0,
CU8Ewh6d29JXcnTS,斯巴鲁可以喷进口车配件贵，内饰差，性价比不高，不保值，听说烧机油什么的,价格,-1,贵
2tl8fYVOioFAN7CJ,欢迎入坑，买了就不要去想价格高不高这些事情了，好好享受森带来的爽滑吧,价格,0,
fOQkTvLaqr5MU7VX,这个油还可以，价格便宜，品质也不错,价格,1,便宜
xLZ3JOsg21GYnEIA,怎么都比较关心这个问题？ 换句话说，反正交易的价格最终我们买卖双方都很愉快。都很满意。 如果还要知道交易价格。私我吧，公共场所，就不说了??,价格,1,愉快
6PXhvVc2IHd3ekpQ,查了下… 价格好高端…… 我还是用手机导航把 哈哈哈哈哈哈     ,价格,-1,高
bTG97v0JRZfu4ad3,最关心的价格呢？如果可以，说说哪买的。,价格,0,
0t3zGB7maQOUcpd1,这价格给我一个不买驰鹏的理由？,价格,0,
sFrBpjvHA40mCZaX,可是您要知道换代后加配鹰眼，价格也会高昂    ,价格,-1,高昂
AkgUsHz1plLoFGS7,你的一谷并线辅助这套买哪家的？什么价格？    ,价格,0,
9oTK6sLREBfPinYy,森林人比荣放好太多了，当然价格也好很多 丰田不知怎么搞的，整个车系全部丑的让人撇嘴,价格,0,
1L6Vr3ctSWTjN4lB,换代高配会有，不过价格也要上浮到落地33万以上了。,价格,0,
ECdoi4Qt0U8YDqsG,没省5万吧，省三万左右，而且价格还没细谈，应该可以再小点，但就是要等二个月。    ,价格,0,
jyptHCRZQ9hePFME,这两样的价格4S倒是合理，5W-30机油价格就不厚道了，加上工时费，不弄你个8、9百元走不了路。   ,价格,1,合理
0eJaqTIKu3wE76bL,真心觉得楼主是个值人，敢于把价钱贴出来，很多人都是私信给价格。真心想买的的人就觉得不贵。不想买的，22万他都说贵。准新车，卖出去肯定会掉价，肯定心痛。看缘分吧。,价格,0,
W64BX1zcZANoJ3kq,问车主就尴尬了，价格高了好还是低了好？我的12款2.5运动版也是2012年2月出厂，目前8万公里估价只有12万，机油正常保养需加带1升，发动机下部右侧有轻微渗油，其它无毛病，卖了意义不大，喜欢就好，一直开着吧！,价格,0,
