content_id,content,subject,sentiment_value,sentiment_word
JZnc98HlVfsGIzx6,喜欢冠道的内饰，操控性能我没试驾过冠道，但是我个人觉得同价位的操控估计小森更舒服。,操控,0,
aCiKvPIodcXAx13s,我问斯巴鲁4s店导购告诉我说业内共识是电子全时四驱的不被认可的，是假四驱！    ,操控,0,
DLuv9ThOKnSxpryE,不差钱，加价就途观，要四驱性能，森林人！这么简单的问题,操控,0,
LivP1KuGDgQVpnU6,差钱买欧蓝德，不差钱买森林人，在乎四驱性能，咬咬牙买森林人！,操控,0,
mEsTUC87xaPJHS9o,我也觉得，试驾下就知道了！欧蓝德记得不要用四驱eco。    ,操控,0,
P9ptYehLJiEr3z1D,科雷傲四驱很差，不用考虑了。皮实耐用肯定欧兰德或RAV4 现在的可靠性都不用担心   ,操控,0,
oFrawqdRgKHkElnD,一路上下山，基本20公里左右时速，森林人的全时四驱，不是白给的！只是在发卡弯或陡坡时才用X-MODE，非常好用，没有丝毫的失控感觉。值得拥有！,操控,1,好用
fesaARGNJQgn8L0l,必须四驱，买手动的就是情怀    ,操控,0,
LsGyDvz6AqU2pwgx,2.5豪华，森得空间比q5都大，操控也挺棒    ,操控,1,挺棒
m7ybEchFsJQDkUwM,2.0到高海拔爬坡时换成手动模式1档拖一下，在变回自动挡，就可以快速提速了，,操控,0,换
g2fPzaOLBAwtyxku,１８的我会用２２５/60的胎，就是傲虎那个规格。   ,操控,0,规格
szWPGEgl2n9ohcxq,用225/55吧，60的话胎大了,操控,0,
2DjgSsFMnZYmQt9R,应该都是7 225是极限    ,操控,0,
zqJD7Y8w1NiAHULp,途观L应该偏城市使用，森林人越野专业,操控,1,专业
5UuyNXsgpze9wlK3,我换的是东洋的235 55 18   ,操控,0,
QVNROrX4TACIpFmK,跟你同时期的同款车。准备换倍耐力蝎子,操控,0,
fKLsOZWM2vPrkaBt,你确定森林人比欧蓝德越野差？呵呵呵 你买的是假的吧    ,操控,0,
TDjAuziYbHSor3y4,能上235的，但是55好像得降到50，我也不懂，听修胎的地方说的   ,操控,0,
ns15lCUI72VXeLka,你装235的轮毂够宽吗？？？公里数变化多少？,操控,0,
B5mLIela7Ofk0xgr,而且 雪地里可以玩漂移    ,操控,1,漂移
QsG4ZxEuNhagBLA7,冲峰、漂移、甩尾还没敢玩呢。,操控,0,没敢玩
QN1d0sb6cRKlhPum,恭喜，提车做底盘装甲的话，要4s拆轮子，排气管子喷铝喷剂，总之趁着新车底盘干净做彻底一点。    ,操控,0,
y7ZrgkzpKfBmSJ49,两车区别真的不大…斯巴鲁的中级车底盘调教跟紧凑没太大区别！不着急就等新平台的森，要是今年买 建议你看看其他品牌吧 对比下    ,操控,0,
oaguqin31te5pQz6,车身散，检查各个橡胶件，平衡拉杆等。。。顶吧和底盘平衡杆加固件有一定效果，但是也会有一定伤害，这东西有利有弊，看个人选择吧。,操控,0,
YMP07fxHATVOdb1y,开起来森林人更好吧，底盘更高、通过性强一些，车身还短，再就是森林人视野更高、更好    ,操控,0,
G0QPI8ypxBSJmc1Z,不信吗？随手教你几招你再试试1、不做无谓超车2、上坡时有意识的收收油门，前提是提前给车一定的速度，你再从110（举个例子）缓慢维持到90以下，上到坡道顶点。3、延长给油门时间，不要猛加油门，也不能猛收油门4、尽量在高速上不要与大车纠缠 。   5、开车其实省油都在惯性上 再试试！,操控,0,
fJLwX7cDlQKRy5Ai,一个suv不要去pk速度啊 我们森林人的长项是爬马路牙子，安全性，兼顾操控性...（包括厂家宣传，从来也不侧重动力、加速度）,操控,1,
U6jm1DLKgJCiGQew,两款不同的车，森林人是偏运动风格的SUV，操控极佳，内饰、隔音都不咋地，傲虎应该算是休旅车，是轿车和SUV之间的跨界车，舒适性更强，有可能就都试驾一下，看自己的喜好   ,操控,0,
spau9VDAYCBMT214,方向盘换挡 獠牙外观 好像还有点别的   ,操控,0,
CErOLkUy7zZ5DWjh,我的森林人开了7万公里，在深圳。油耗8个油，平时使用成本ok，空间及操控也不错。买了很满意,操控,1,
haNbkZFcGnuOIKSp,不要给4s忽悠了，你的车跑了多少公里？换过刹车片吗？方向盘的间隙大吗？是突然有这个现象的吗？,操控,0,
xbmJFEv7zKjcpV1S,跑了7万5公里左右拉，后面换过刹车片，方向盘间隙没注意    ,操控,0,
M2wWsVSBYR1GH4IX,过来人告诉你 新款cx5 操控不比森差，但是隔音 内饰上好与森,操控,0,
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,操控,1,不错
IEr8Ts2iRfe46HWy,所谓全时四驱，简单理解，就是任何时间车辆都是四个轮子独立驱动。适时四驱，就是根据行车路面需要，自动或手动调整为四轮驱动，不需要的时候是两驱。什么多片离合，前后轮动力分配等，这是驱动形式和结构问题。,操控,0,
8b4iARakU3LVpzBf,1、森林人是全时四驱，四个爪子抓地，有一种吸在地面的感觉，奇骏是适时四驱，平时都是两驱。 2、森林人是水平对置发动机，重心低，稳定性好，奇骏是一般的直立发动机，车身高，重心不稳。 3、森林人是专业生产四驱车的企业，四驱的智能技术先进，日产主要是生产轿车的 4、森林人在冰雪路面，湿滑路面更有优势，奇骏你得自己根据路面情况手动调四驱 5、自己看着办吧,操控,0,
04xjlrFa97BJvk31,你是选择森林人呢，还是选择xv，这两款车开起来的感觉差不多，因为2.0的发动机，底盘都是差不多的，森林人的空间大一些，xv时尚一些，都是全时四驱，水平对置发动机，油耗xv要稍微的低一点，你可以看看关于xv的试驾的视频，有很多，可以更直接的了解，“xv是为满足那些喜欢驾驶的人设计的，他的精髓是开”。所以说你要追求驾驶的感觉和乐趣，就选择斯巴鲁，一般的开开选途观。   ,操控,0,
xiEaQusMpZePr7m1,操控好的车比他越野能力差，越野能力好的比他操控差。森林人基本就是这个样子。,操控,0,
fyc7OvjhuiLmMAlq,原车轮胎已经够大的了，再换大一点宽一点的，油耗会增加,操控,0,
qIr1bC2mt7RNucin,我也觉得刹车不给力，可能和轮胎窄也有关系,操控,0,
4cY5QyGHKZJlEs2f,果然对斯巴鲁稳健操控性能好感马上就来了。,操控,1,好感
UhFf8l90ydQtCLZT,斯巴鲁的水平对置发动机是一帮设计飞机发动机的工程师设计出来的，没想到这种简化了的发动机对称结构歪打正着，支撑起斯巴鲁品牌50年的发展，造就了天然的对称四驱结构，实乃天意哦。,操控,0,
BEtfSMgU9lLo6NCR,这车没开过，回答你 3.可以自己买机油更换，只要型号一样即可， 5.360记录仪还不错，挺好用的。 6，不建议戴套，没有必要。 7，又不越野，换静音胎可以的，噪音小不少,操控,0,
IJUlvgDkt0bR4i5A,果断CRV，森林人你想太多了，就是个买菜车，操控就那么回事，比不上大多数轿车。东北四驱没有雪地轮胎好使。后期烧机油，保养，维修，二手贬值，麻烦一堆。另外，斯巴鲁4儿子就是个坑。,操控,-1,就那么回事
gxSIi3bUjHX0Jdmq,我没拍过整个底盘的照片，但我知道中美森林人底盘下有一个地方是不一样的，美国的后差速器有其散热作用的凸起的线状散热外壳，我朝的森则没有，但xv是有的                            ,操控,0,
fiIdGVE3JWpZ9KFN,我最近用自拍杆在底盘下是拍过一些局部照片的，其中我拍到了一张有渗油嫌疑的图片，等过段时间有时间去四儿子的时候升起来检查一下                ,操控,-1,渗油
UrA6g8y3VoW5JQBn,换底盘胶套就好了，主要是下摆壁胶套和前后平衡杆胶套。换了和新车一样    ,操控,0,
AJhBXmrDWxvi86tq,常规保养之外刹车油可以换（三万或两年更换），节气门可以洗（三万多洗）。火花塞手册规定是六万，如果没有加不好的油，可以七万多更换都行。,操控,0,
xgjh7KWTA0NrImYi,都说了扎螺丝了，就去店里看啊，最多补一下的事，在这问大神？关乎安全的问题，那是大神说没事就没事的么？曾经我轮胎在戈壁滩被植物刺扎了，和你说的情况一样，也不影响行驶感受，第二天乖乖去店里补了胎。。   ,操控,0,
UBJ65cihLCjAkqb7,我搞错了，科雷傲是和奇骏同一个平台科雷傲是适时四驱，除了外观不一样，里面的性能差不多   ,操控,0,
bOcxUzdVkeWJDE9I,质量可靠性都不差，森林人的隐患就是烧机油。但是森林人比楼兰低半个级别，空间，内饰，舒适静音各方面都不如楼兰，性价比实在不咋地。唯一的优势是操控和四驱能力，对你来说，上下班代步，森林人的优势你根本用不上   ,操控,1,优势
Vdb8kIGoaYPEmFJT,轻踩刹车，挂n档拉手刹。,操控,0,
01DqbWMwRjfBxLYz,自动启停对车没好处，等红灯挂N挡，轻刹车。,操控,0,
bfmz3D5HoVpa81tG,D档轻刹车的话自动启停不起作用？好像出现过这种情况，下班试试。我觉得超过30秒也值得用启停吧……    ,操控,0,
o1KAXRaCYfIxJnVF,轻刹车确实不会自动熄火，重踩才会    ,操控,0,
4zyDLwO5QP2hvmes,我以前开的就是日产，如果论舒适性楼兰甩森八条街，但越野功能操控森要比楼兰好上许多，且楼兰造型太花俏，真没法接受。,操控,0,
3TulC6ErvOS4FGKe,傲虎的舒适性是最好的，选择的是力狮的地盘，牺牲了一点离地间隙。XV适合女性一点（个人观点），森比XV空间大，没有XV精致，比傲虎越野好一点，没有傲虎舒适,操控,0,
aEBXxLHk8C01ZnoJ,我上车先关了，如果红灯刚时间超过三十秒才会再手动打开，但启停后超过一定时间又自动启动发动机了，小森的启停总体说比smart人性化一点。但怎么好用就自己摸索吧。,操控,0,
hQlFjD7kGbvET826,刚开始我也是上车就关启停，现在不用了。不需要启停就轻踩刹车，红灯长或堵车时就踩深一点。只建议二点：一是陡坡关掉启停，二是过长积水路段或大水坑时关掉启停。,操控,0,
gN7GoSivJpDZHlmf,这些配置都是后期可以改的。动力操控都一样的,操控,0,
zx6DRQsS8vhoiYeg,对，拖刹就是刹车没有完全释放，霸劲儿的意思    ,操控,0,
zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,操控,0,
kyTm6Cv4QarHc1WD,我觉得森林人可以了，底盘算是兼顾了操控和舒适性！你去试试欧蓝德，操控不行，底盘还硬,操控,1,可以
IlutGLQ9TeNXsRrm,嗯??，我开的比你少，市区开开还是不错的，操控不错    ,操控,1,不错
BqP4t6udr9o0UWJC,习惯就好了，行驶超过2个小时也有提示，钥匙在车里用无钥匙锁车里有提示，行驶中稍微有点抬一点手刹车有提示......很多,操控,0,
pLtlnChgyHkGYOZ4,你在搞笑吧？四驱不如欧蓝德？加速不如五菱宏光？    ,操控,0,
Vbjh0M6rO4dTKJWm,森林人，听这名字都不像让你舒坦的车，说实话，这车只适合喜欢操控的驾驶者，舒适性那就别想了,操控,1,喜欢
uUrxzb1iqhXoOFHP,轴距短 行程短有很大关系   底盘悬架过滤上不彻底！,操控,0,
xV7joNKQLtlzgu6W,我没踩刹车啊，正常启动，半年了！    ,操控,0,
CmL09NiAKr1BMlqp,先通电，然后挂到N档，这车踩不踩刹车我发现都能打着，打火就行了,操控,0,
yXkgeW95p2qBEHMa,开几天卖的话CRV.论性能，操控，防撞钢梁选森林人。,操控,0,
d2ls0HuSCXIoA8Uy,温柔驾驶只是代步的话2.0够了，如果想要追求操控驾驶感什么的还是要2.5的，当然2.0T的更好。自吸2.0和自吸2.5差别相当的大，就算蓝天创驰发动机的马自达阿特兹也一样。,操控,0,
qWJ9lQCd5wGkPOsg,同哥，请教你一下，08手动森林人，想换变速箱油，也就是齿轮油。一共要买几升啊？你换过吗？车底盘下面那个油是后差速器油吗？这个是不是要另外单独换啊？             ,操控,0,
pysamriCg2B3xTIo,CX-5不错，就是不是全时四驱的。但贵在是国产的，价格便宜，二者相比而言推荐CX-5。若是美版的CX-7国产的话，是个不错的的选择，估计售价和森林人差不多，外观内饰发动机都不错。,操控,0,
yQ9YSaFvGMmlxwP0,一千公里需要检查一下底盘，有无漏油迹象等等，自动大灯太过灵敏可以调节灵敏度，希望可以帮到你,操控,0,
yTBz70tRd8o2mrIF,底盘加强件，就跟咱们蹲马步一个道理，让底盘扎实，不要告诉我你没听说过，加强件有很多种，引擎室撑杆，下井架，拉杆，狗腿等等，高端一点的宝马奥迪等性能车，原车是自带的，森林人原厂也有，就是比较贵了，上万吧。说到加强件的作用还是挺明显的，我的另一辆迈腾旅行车装了后车体整体性好很多，承载式车身都会存在刚性不够的可能，看个人需求，    ,操控,0,
GbydLrtT5fHVXKwD,森林人四驱，，操控，安全性甩其他两个八条街，cv rv保养维修，甩森林人八条街，,操控,0,
rlQkW9d6GU1RuPKN,斯巴鲁的操控，真的，开过就离不开了   ,操控,0,
ilDL7qB9coNdtvSX,还行吧，这车就是操控好点，长途开着累，因为座椅不行没有腰脱，后排坐垫也不算长。我开车也不急不过你要是满载100以上超车真的费劲，等你买了就知道了，不是急不急的问题。自己考虑吧   ,操控,0,
1FhQJqmYgXEIDUjw,点个赞，斯巴鲁确实好车，你在路上闪躲都比开其他车信心足。当然了，豪华品牌操控性好的车也有，比如宝马保时捷，但是没开过，没法做对比。,操控,0,
dPY7BwFD4g21T8sZ,不怀疑斯巴鲁的四驱，但是担心发动机,操控,0,
PflHOdAUnXIjo2WY,这个价位，又要四驱性能、操控、内饰、隔音、安全、豪华全都到位，那人家破鞋买给谁去？,操控,0,
C7EaixIUT6q0ZPVQ,档位解锁开关工作声音，也叫档位确认开关。也就是说你发动车时必须要踩刹车的原因。如此开关不工作了，就发动不了车了。放心正常的。    ,操控,0,
UtgIHVNlaejD4EvG,个人觉得整体的操控感和四驱能力，这个价位里的SUV没几个能比的吧……我说的是SUV！但是后期的维修价钱稍微要贵点，保养价钱上得看个人用的品牌了,操控,0,
qxpkmLhsEUDoBWT3,家里有进口老指2.4和森林人2.5的表示这两款各有味道。而国产新指在4s看过就是自由侠plus的感觉，2.4th或许会好一些，但是新指的公路操控和内部空间绝对会不如森林人,操控,-1,不如
NxqA1PTglILbJRBH,买车的时候汉兰达四豪是第一选择，空间大，操控性中等，比较均衡，但加价提车让人太太太反感。森是偶尔路过看到，空间不小，操控性好，视野通透，2.5动力也足够。如果对加价不敏感建议等汉兰达，如果想自己开着舒服可以考虑森。或者去看看科迪亚克（没试驾过，不发表意见）,操控,0,中等
HmQF6KOEoDa5IBqZ,如果汉兰达不加价，不实行SB的饥渴营销，我就买了。现在想想幸好没买，一是七座用处并不大，二是城市驾驶森林人要爽太多，三是找停车位时少很多麻烦，四是经常自驾游森林人是最好的选择，五是操控、四驱、通过性汉兰达无法和森比。虽然汉兰达的内饰做工、空间舒适、保值耐用、综合性价高等优点也是森林人无法相比的，但这些都掩盖不了森的主要优点，还是森林人适合我。,操控,-1,无法比
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,操控,-1,差
L7zsZyHWkp0cV2CJ,既然开马自达肯定、必须是xt啊，汉兰达空间却是不错但是开起来实在是......,操控,-1,开起来实在是….
aDL3IzPOlRG19jkF,RAV42.5，比奇骏后排空间大，操控比奇骏好,操控,1,好
AglCNILGcW7rje01,比较了很多车，森林人在我的承受范围内是最满意的，我喜欢简单的内饰，不喜欢太多无用的配置，全时四驱非常符合我的要求，开了一年了，挺好的。就是纳闷为什么斯巴鲁销量那么低，我们这里却很多开的，我们小区就有七八辆。,操控,1,符合
tdphPxOSMNgjnrc0,底盘一样，四驱一样，同样的CVT，就是动力有差异，配置有增减,操控,0,
5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,操控,1,打95分
c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,操控,-1,多余的
mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,操控,1,牛
lRKL15OvugXhSr6B,奇骏配置高动力好，森林人操控好四区牛逼点还有进口身份,操控,1,牛逼
1peERofqzgJxj6ZX,要看看自己的需求。奇骏的动力配置舒适感高于森林人，但性操控性和四驱系统奇骏比不上森林人。,操控,-1,比不上
QHdqVOm1XiJnR243,傲虎内饰好看，高科技感觉强于森林人，但是森林人操控还是很舒服的。另外傲虎贵了点，看你手头资金多少。我当初也是纠结傲虎和森林人，傲虎内饰吸引我，但是傲虎的行李架实在丑陋的一逼啊。我是外貌协会的，所以选了小森。小森还便宜。   ,操控,1,舒服
A2orMEXvIaiNO4Rd,内饰改了也不够，斯巴鲁的底盘质感缺乏高级感，走一点颠簸里马上就能察觉出来了，底盘给人晃和单薄的感觉    ,操控,-1,颠簸
hoKEiqnSzjXvrI8P,我来解释一下吧，帕杰罗劲畅和超级维特拉在内饰、油耗、操控上均完败在一众日系城市suv里，外形被人的接受度也不高，并且在国内长期没有换代，而且更重要的是三菱和铃木的四儿子店稀少。    ,操控,-1,完败
JIHm03h7AEi5tBrz,其实森林人的确没啥太多亮点，看了傲虎和力狮的内饰感觉森林人比较挫。但是小森的操控很喜欢，反正我开了几个车，觉得操控性小森还是很舒服的。这车小问题我觉得是有点的，但是也不至于一无是处对吧LZ。可能LZ你对车的要求有点过高了，这种价位下的车也不是豪车面面俱到那是不可能的。   ,操控,1,舒服
4p7LktXQiPr3ocCw,我选森林人，是觉得森林人正和我的要求一致，从外观到内饰、底盘高度、全时四驱、安全性、进口车...也是奇怪了，在我的30万预算内，真找不到第二个，是啊，要是预算五六十万，肯定买宝马...森林人的内饰是简单，但实用、没有无用的，免得满屏幕找信息...正面看森林人有些窄，要是和Q5一样宽，就更好了。侧面很好看，宝马也是这样的外观...    ,操控,1,要求一致
lseUYpvmXO9HNCZd,我也没试驾过就提车了??????，现在一直在给我惊喜，你之前开好车的话，这车确实给不了你什么惊喜，但是个人觉得内饰什么的总会看腻的，只有操控性一直陪着你,操控,0,
ULGEAKnOdD1pNu7I,肯定等新款，这马上换代了，外观大改，内饰大改，四驱系统升级，发动机升级，听说还有小排量涡轮，等换代车型出来，选择多了，买车就不会有遗憾,操控,1,升级
hRMnD53qjLTlceCr,超维的底盘和越野性能不错，但内饰变速箱已过时；森林人是各方面较为均衡的SUV，兼顾了公路驾驶和轻度的越野。自驾游推荐森林人。,操控,1,不错
XZtaP130QTzhSmq6,好象H8就是用的ML底盘技术吧，就象它别的型号用CRV底盘一样。平台研发费钱COPY个应该不是太难。隔音用料内饰方面国产车没有进口税二十多万其实能造个挺好的车了，别忘了没有平台研发费用的分摊，二十多万造出个四五十万质感的车也不是难事。   ,操控,0,
pDVJ3h6gO2vtXeqM,遇到同类了啊，我也是喜欢蔚揽跟森林人，心理更喜欢蔚揽，但是呢，销售那里价格下不来，要是再降一万我可能就买丐版的2.0t了，森林人呢，我同事好几个都是斯巴鲁，xv多一点，这个16森林人视觉是没有蔚蓝好看的，我个人觉得还没前两年的耐看，但是通过性高啊，四驱啊，再说了，最要命的是跟销售聊得火热，我是个爱面子的人，下一个车目标就是蔚揽R，贵个几万，没办法，谁让喜欢呢,操控,1,高
5wecx2UZGK7I3nBb,另外和大家汇报一下，全车隔音我已经做了。第一肯定没有脱胎换骨的感觉。第二，在60码以上会有较明显的效果，80码像原来的60吗，100像80，120像100，大概就是这样。另外，厚重感和底盘声音确实舒服一些，不错，总体感觉是值得。一定要找专业店来做，价格贵一点都没关系，普遍在3千到4千元,操控,1,值得
lkTOx1DyuQz0Z8vB,回答 你说的第1是点确是优点，思铂睿方向更重，但就是这个重才是高速操控不飘，要不你开开途观试一试。你说的提速问题，估计你没有开过斯巴鲁和相应价格的其它自然吸气的suv做对比，自然吸气车低速提速斯巴鲁很不错了。,操控,1,不飘
Rh5ew3NpfDGyul18,买力狮，2.0森林人的价格可以买到力狮2.5的，2.5森林人的价格可以买到力狮2.0t，另外说一句，力狮的底盘高度不比一般的城市suv低，颇有当年老桑塔纳的感觉，还有就是斯巴鲁的2.0t听说以后越来越少,操控,0,
0NzfsDykP54YBegd,我用的是安索0w20，加5小瓶，5000公里到下限上1厘米多一点。6300到6400公里亮机油灯。 。   性能上，我只用过原厂和安索，安索比原厂安静，顺滑。用了几个周期了，有机油消耗是换机油理由的一点，再有一个是性价比确实比较差，要是都有机油消耗那我为啥不用价格更便宜的美孚，胜牌，嘉实多什么的。    ,操控,0,
5Tq1aOFrn9KcGIQs,我都开过，动力及地盘都是森好    ,操控,1,好
ezwuZxJY6PSEsTtj,最后一句话还不黑，是不买大众了，都去买奔驰宝马去了，家用森林人绝对不合适，1，动力一般，2操控并没有宣传的哪么好，3，古障也不少配件贵得要死。唯一的好处就是哪感觉不到的全时四驱和你的信仰了，    ,操控,-1,没那么好
27oL61GEK0cXxuWY,动力上，森林人肯定比不了途观。但是通过性，长途驾驶肯定是森林人更好,操控,1,更好
JVuGCf6RT4MxmS1X,小森从底盘设计，悬挂，四驱设计，轮胎，变速箱整体看就不是给越野准备的，只适合跑烂路和短时轻度越野。在路面不好的情况下跑不过普拉多甚至H6，不是动力不行，是没大梁不敢开快，怕底盘承受不起。    ,操控,-1,承受不起
g16ADt3Frq0N2kIu,我的车是16款2.0时尚导航版，从去年8月提了车，开了这段时间，这辆车的动力油门操控都很舒服，我对这车很满意。   ,操控,1,满意
R8rTyspHjcP265DM,森林人的操控极限是厉害啊，我也是觉得这个是最重要的，动力够用就可以，一家人在上面，开那么疯狂干什么？   ,操控,1,厉害
jPZxAulhvaViRsC9,3.5汉兰达公路车，开起来像船，市区开要照顾前后左右，累。进藏啥车都可以进藏，但是自吸车高原反应免不了。森林人操控比汉兰达灵巧多了，加速有持续动力，蛇形超车啥的都没问题，算是公路小霸王吧。森林人还是轻度越野车，涡轮增压没有高原反应，不仅可以走藏区高速国道，还能跑藏区的县道乡道，无论什么路，有路的地方都行，应该还算高原小霸王,操控,1,灵巧
gpFSOJWwu4mRxyaA,首先底盘肯定没问题，其次发动机，看自驾游论坛，很多带T的都去的了，所以综合，肯定没问题，怕油不好，多备点汽油添加剂,操控,1,没问题
byC79eKufMSxoIrJ,如果国内的话还是买森林人。排量小，省油，车短0.2米，好停。通过性能更强一点，可以走烂路。 傲虎也好，但是傲虎最好配3.0以上的排量才原汁原味。2.0 2.5的傲虎总有小马拉大车的感觉,操控,1,强
v0D4hksVleuba6BU,贵个几万也就算了，这质量真tm够了，别的车被投诉有异响，轮胎不好，导航不行，窗户漏风，变速箱动静大，斯巴鲁的投诉都集中在发动机烧机油，漏机油，但实际上开斯巴鲁的都清楚，异响亮和变速箱声音大这些个东西是车主已经不计较了，要是计较这些问题都是槽点可以投诉,操控,-1,不好
rJqa0KhMkL4tFWO3,我有一次油门到底速度起不来就是因为脚垫卡在油门那了，一解决脚垫问题油门就能往下踩了。,操控,0,
ADxXsMoBTrWHuafz,其实塑料护板也可以了，我2月走中越边境公路因犯困车子右边下了路沟情急之下打一把方向又上来了，护板破损，油箱碰扁一块，右后连杆弯了，检查没有漏油，其它没事又开车继续行程。也曾考虑换金属护板但又怕遇到这种情况金属护板会变形顶住油底反而不好，所以不换了。,操控,0,
Q78saKINFPTGS2nq,路上异物敲到底盘了。没事的。,操控,1,
g3dWJIY9oD8H2M0c,别人什么车，硬实什么意思，还是底盘扎实，SUV减震一般都偏硬    ,操控,0,偏硬
aZCsQqmvUMBXFjwt,新指南者和小一圈的自由侠是一套底盘，汽车之家前几天有文章介绍的。还是不要了。,操控,0,
lvoXh0EzURydIJgq,其实就是上海买了斯巴鲁，会有个1000公里检查的服务，不知道其他地区是不是一样，也就看看，不止电路，还有灯光什么的开开关关，看看底盘，然后其他的，5-10分钟OVER，下一次还是5000公里首保，别问我为啥知道的这么清楚，请叫我雷锋   ,操控,0,
dA1hsBaTXvNykmfc,森林人的悬架较硬，底盘静音不怎么样，压很小的石子感觉都很明显！    ,操控,-1,静音不好
